Timestamp,Packet_Length,Proto_TCP,Proto_UDP,Proto_ICMP,TCP_SYN,TCP_ACK,TCP_RST,Packet_Rate_1s
1785760989.812933,40,1,0,0,1,0,0,71.0
1785760989.828333,40,1,0,0,1,0,0,71.0
1785760989.843153,40,1,0,0,1,0,0,71.0
1785760989.859344,40,1,0,0,1,0,0,71.0
1785760989.874457,40,1,0,0,1,0,0,71.0
1785760989.889461,40,1,0,0,1,0,0,71.0
1785760989.904836,40,1,0,0,1,0,0,71.0
1785760989.920616,40,1,0,0,1,0,0,70.0
1785760989.935678,40,1,0,0,1,0,0,70.0
1785760989.950317,40,1,0,0,1,0,0,70.0
1785760989.964974,40,1,0,0,1,0,0,70.0
1785760989.980289,40,1,0,0,1,0,0,70.0
1785760989.995206,40,1,0,0,1,0,0,70.0
1785760990.009780,40,1,0,0,1,0,0,70.0
1785760990.025190,40,1,0,0,1,0,0,70.0
1785760990.039962,40,1,0,0,1,0,0,70.0
1785760990.055848,40,1,0,0,1,0,0,70.0
1785760990.070535,40,1,0,0,1,0,0,70.0
1785760990.085715,40,1,0,0,1,0,0,70.0
1785760990.100279,40,1,0,0,1,0,0,70.0
1785760990.115700,40,1,0,0,1,0,0,70.0
1785760990.130992,40,1,0,0,1,0,0,70.0
1785760990.147372,40,1,0,0,1,0,0,70.0
1785760990.162249,40,1,0,0,1,0,0,70.0
1785760990.177005,40,1,0,0,1,0,0,70.0
1785760990.192708,40,1,0,0,1,0,0,70.0
1785760990.212706,40,1,0,0,1,0,0,69.0
1785760990.224682,40,1,0,0,1,0,0,70.0
1785760990.237676,40,1,0,0,1,0,0,70.0
1785760990.252716,40,1,0,0,1,0,0,69.0
1785760990.269702,40,1,0,0,1,0,0,69.0
1785760990.284680,40,1,0,0,1,0,0,69.0
1785760990.298162,40,1,0,0,1,0,0,69.0
1785760990.312994,40,1,0,0,1,0,0,69.0
1785760990.327976,40,1,0,0,1,0,0,69.0
1785760990.343112,40,1,0,0,1,0,0,69.0
1785760990.357967,40,1,0,0,1,0,0,69.0
1785760990.373483,40,1,0,0,1,0,0,69.0
1785760990.388222,40,1,0,0,1,0,0,68.0
1785760990.403700,40,1,0,0,1,0,0,67.0
1785760990.418693,40,1,0,0,1,0,0,67.0
1785760990.433612,40,1,0,0,1,0,0,67.0
1785760990.448997,40,1,0,0,1,0,0,67.0
1785760990.464564,40,1,0,0,1,0,0,67.0
1785760990.481035,40,1,0,0,1,0,0,67.0
1785760990.495108,40,1,0,0,1,0,0,67.0
1785760990.509763,40,1,0,0,1,0,0,67.0
1785760990.524978,40,1,0,0,1,0,0,67.0
1785760990.541024,40,1,0,0,1,0,0,67.0
1785760990.555903,40,1,0,0,1,0,0,67.0
1785760990.571010,40,1,0,0,1,0,0,67.0
1785760990.586269,40,1,0,0,1,0,0,67.0
1785760990.601257,40,1,0,0,1,0,0,67.0
1785760990.616079,40,1,0,0,1,0,0,67.0
1785760990.631183,40,1,0,0,1,0,0,67.0
1785760990.647203,40,1,0,0,1,0,0,66.0
1785760990.661968,40,1,0,0,1,0,0,66.0
1785760990.677117,40,1,0,0,1,0,0,66.0
1785760990.692146,40,1,0,0,1,0,0,67.0
1785760990.707729,40,1,0,0,1,0,0,67.0
1785760990.708190,40,1,0,0,1,0,0,67.0
1785760990.723058,40,1,0,0,1,0,0,68.0
1785760990.738077,40,1,0,0,1,0,0,68.0
1785760990.753575,40,1,0,0,1,0,0,67.0
1785760990.768956,40,1,0,0,1,0,0,67.0
1785760990.783680,40,1,0,0,1,0,0,67.0
1785760990.799027,40,1,0,0,1,0,0,67.0
1785760990.814551,40,1,0,0,1,0,0,67.0
1785760990.830546,40,1,0,0,1,0,0,67.0
1785760990.846122,40,1,0,0,1,0,0,67.0
1785760990.860765,40,1,0,0,1,0,0,67.0
1785760990.875932,40,1,0,0,1,0,0,67.0
1785760990.891023,40,1,0,0,1,0,0,67.0
1785760990.906564,40,1,0,0,1,0,0,67.0
1785760990.921568,40,1,0,0,1,0,0,67.0
1785760990.937193,40,1,0,0,1,0,0,67.0
1785760990.952554,40,1,0,0,1,0,0,67.0
1785760990.967533,40,1,0,0,1,0,0,67.0
1785760990.982527,40,1,0,0,1,0,0,67.0
1785760990.998072,40,1,0,0,1,0,0,67.0
1785760991.013548,40,1,0,0,1,0,0,67.0
1785760991.029089,40,1,0,0,1,0,0,67.0
1785760991.044061,40,1,0,0,1,0,0,67.0
1785760991.058725,40,1,0,0,1,0,0,67.0
1785760991.073538,40,1,0,0,1,0,0,67.0
1785760991.089405,40,1,0,0,1,0,0,67.0
1785760991.104774,40,1,0,0,1,0,0,67.0
1785760991.119570,40,1,0,0,1,0,0,67.0
1785760991.134633,40,1,0,0,1,0,0,67.0
1785760991.150014,40,1,0,0,1,0,0,67.0
1785760991.164720,40,1,0,0,1,0,0,67.0
1785760991.179549,40,1,0,0,1,0,0,67.0
1785760991.195089,40,1,0,0,1,0,0,67.0
1785760991.209779,40,1,0,0,1,0,0,68.0
1785760991.225412,40,1,0,0,1,0,0,67.0
1785760991.240910,40,1,0,0,1,0,0,67.0
1785760991.256026,40,1,0,0,1,0,0,67.0
1785760991.270692,40,1,0,0,1,0,0,67.0
1785760991.285913,40,1,0,0,1,0,0,67.0
1785760991.300913,40,1,0,0,1,0,0,67.0
1785760991.315962,40,1,0,0,1,0,0,67.0
1785760991.331149,40,1,0,0,1,0,0,67.0
1785760991.346181,40,1,0,0,1,0,0,67.0
1785760991.361348,40,1,0,0,1,0,0,67.0
1785760991.377192,40,1,0,0,1,0,0,67.0
1785760991.393303,40,1,0,0,1,0,0,67.0
1785760991.408205,40,1,0,0,1,0,0,67.0
1785760991.423416,40,1,0,0,1,0,0,67.0
1785760991.438452,40,1,0,0,1,0,0,67.0
1785760991.453768,40,1,0,0,1,0,0,67.0
1785760991.469808,40,1,0,0,1,0,0,67.0
1785760991.484749,40,1,0,0,1,0,0,67.0
1785760991.499571,40,1,0,0,1,0,0,67.0
1785760991.514843,40,1,0,0,1,0,0,67.0
1785760991.529630,40,1,0,0,1,0,0,67.0
1785760991.544794,40,1,0,0,1,0,0,67.0
1785760991.559592,40,1,0,0,1,0,0,67.0
1785760991.574381,40,1,0,0,1,0,0,67.0
1785760991.589732,40,1,0,0,1,0,0,67.0
1785760991.604475,40,1,0,0,1,0,0,67.0
1785760991.619779,40,1,0,0,1,0,0,67.0
1785760991.634403,40,1,0,0,1,0,0,67.0
1785760991.649256,40,1,0,0,1,0,0,67.0
1785760991.664547,40,1,0,0,1,0,0,67.0
1785760991.679602,40,1,0,0,1,0,0,67.0
1785760991.694762,40,1,0,0,1,0,0,67.0
1785760991.709571,40,1,0,0,1,0,0,66.0
1785760991.724844,40,1,0,0,1,0,0,66.0
1785760991.739729,40,1,0,0,1,0,0,66.0
1785760991.755497,40,1,0,0,1,0,0,66.0
1785760991.770340,40,1,0,0,1,0,0,66.0
1785760991.785406,40,1,0,0,1,0,0,66.0
1785760991.800019,40,1,0,0,1,0,0,66.0
1785760991.814832,40,1,0,0,1,0,0,66.0
1785760991.829504,40,1,0,0,1,0,0,67.0
1785760991.844804,40,1,0,0,1,0,0,67.0
1785760991.859676,40,1,0,0,1,0,0,67.0
1785760991.874526,40,1,0,0,1,0,0,67.0
1785760991.889683,40,1,0,0,1,0,0,67.0
1785760991.904514,40,1,0,0,1,0,0,67.0
1785760991.919418,40,1,0,0,1,0,0,67.0
1785760991.933668,40,1,0,0,1,0,0,67.0
1785760991.948585,40,1,0,0,1,0,0,67.0
1785760991.963793,40,1,0,0,1,0,0,67.0
1785760991.979001,40,1,0,0,1,0,0,67.0
1785760991.994136,40,1,0,0,1,0,0,67.0
1785760992.009784,40,1,0,0,1,0,0,67.0
1785760992.025826,40,1,0,0,1,0,0,67.0
1785760992.040971,40,1,0,0,1,0,0,67.0
1785760992.055931,40,1,0,0,1,0,0,67.0
1785760992.071295,40,1,0,0,1,0,0,67.0
1785760992.087226,40,1,0,0,1,0,0,67.0
1785760992.102340,40,1,0,0,1,0,0,67.0
1785760992.102961,40,1,0,0,1,0,0,68.0
1785760992.117014,40,1,0,0,1,0,0,68.0
1785760992.132064,40,1,0,0,1,0,0,68.0
1785760992.147114,40,1,0,0,1,0,0,68.0
1785760992.162712,40,1,0,0,1,0,0,68.0
1785760992.178007,40,1,0,0,1,0,0,68.0
1785760992.193136,40,1,0,0,1,0,0,68.0
1785760992.207803,40,1,0,0,1,0,0,68.0
1785760992.222537,40,1,0,0,1,0,0,68.0
1785760992.237164,40,1,0,0,1,0,0,68.0
1785760992.252303,40,1,0,0,1,0,0,68.0
1785760992.266991,40,1,0,0,1,0,0,68.0
1785760992.281752,40,1,0,0,1,0,0,68.0
1785760992.297169,40,1,0,0,1,0,0,68.0
1785760992.312316,40,1,0,0,1,0,0,68.0
1785760992.326949,40,1,0,0,1,0,0,68.0
1785760992.341950,40,1,0,0,1,0,0,68.0
1785760992.357292,40,1,0,0,1,0,0,68.0
1785760992.372006,40,1,0,0,1,0,0,68.0
1785760992.386746,40,1,0,0,1,0,0,68.0
1785760992.402374,40,1,0,0,1,0,0,68.0
1785760992.417955,40,1,0,0,1,0,0,68.0
1785760992.432690,40,1,0,0,1,0,0,68.0
1785760992.448158,40,1,0,0,1,0,0,68.0
1785760992.462628,40,1,0,0,1,0,0,68.0
1785760992.477973,40,1,0,0,1,0,0,68.0
1785760992.493173,40,1,0,0,1,0,0,68.0
1785760992.509309,40,1,0,0,1,0,0,68.0
1785760992.524331,40,1,0,0,1,0,0,68.0
1785760992.539453,40,1,0,0,1,0,0,68.0
1785760992.554555,40,1,0,0,1,0,0,68.0
1785760992.569792,40,1,0,0,1,0,0,68.0
1785760992.584672,40,1,0,0,1,0,0,68.0
1785760992.599334,40,1,0,0,1,0,0,68.0
1785760992.614999,40,1,0,0,1,0,0,68.0
1785760992.631024,40,1,0,0,1,0,0,68.0
