Packet_Length,Proto_TCP,Proto_UDP,Proto_ICMP,TCP_SYN,TCP_ACK,TCP_RST,Packet_Rate_1s
1.2613246458782552,1,0,0,0,1,0,1.1215711265829968
-0.9633903625790416,1,0,0,0,1,0,-0.2310617509778765
-0.6504105034250898,1,0,0,0,1,0,0.19387112813144916
0.6206187611294444,1,0,0,0,1,0,1.1299856390406071
-0.5264223284525628,1,0,0,0,1,0,0.6819128506728529
0.16890456056205813,1,0,0,0,1,0,-1.190316171145463
0.4966305861569173,1,0,0,0,1,0,1.199405366815893
1.1520826373466357,1,0,0,0,1,0,-0.09642955165610996
1.2613246458782552,1,0,0,0,1,0,0.8586176122826715
1.1520826373466357,1,0,0,0,1,0,0.2380473185339038
-1.1966205460831885,1,0,0,1,0,0,-2.153777847541855
1.2613246458782552,1,0,0,0,1,0,0.3663686335124625
-1.1419995418173785,1,0,0,0,1,0,0.7639543471345543
0.7697356074859666,1,0,0,0,1,0,-1.7667102744917762
1.1520826373466357,1,0,0,0,1,0,-0.45614995921895496
-1.1272533753764713,1,0,0,0,1,0,-0.1342948577153568
-1.1966205460831885,1,0,0,1,0,0,-2.153777847541855
-1.181874379642281,1,0,0,0,1,0,0.8270631905666325
-0.049579456501181327,1,0,0,0,1,0,0.6987418755880737
-0.5411684948934701,1,0,0,0,1,0,0.3306069555676183
-1.1419995418173785,1,0,0,0,1,0,0.4252702207157354
1.1520826373466357,1,0,0,0,1,0,-0.07118601428327874
-1.1419995418173785,1,0,0,0,1,0,0.5725241887239175
-1.1419995418173785,1,0,0,0,1,0,-0.498222521507007
-1.1272533753764713,1,0,0,0,1,0,-0.07539327051208394
-1.1272533753764713,1,0,0,0,1,0,0.665083825757632
-1.1419995418173785,1,0,0,0,1,0,0.28853439327956626
-0.6504105034250898,1,0,0,0,1,0,1.4013536657985428
1.2613246458782552,1,0,0,0,1,0,-1.619456306483594
-0.3773054820960405,1,0,0,0,1,0,0.9848352991468277
0.7844817739268739,1,0,0,0,1,0,2.0156130752041026
0.8789776160175863,1,0,0,0,1,0,1.5612294024931406
-1.1272533753764713,1,0,0,0,1,0,-0.7927304575233713
1.2613246458782552,1,0,0,0,1,0,0.1517985658433971
1.1520826373466357,1,0,0,0,1,0,0.03189176332244878
-1.1966205460831885,1,0,0,1,0,0,-2.1516742194274525
1.1520826373466357,1,0,0,0,1,0,0.4967935766054239
-1.1966205460831885,1,0,0,1,0,0,-2.153777847541855
-1.1966205460831885,1,0,0,1,0,0,-2.1516742194274525
-1.1419995418173785,1,0,0,0,1,0,0.4000266833429042
-1.1419995418173785,1,0,0,0,1,0,1.0773949361805422
-0.9633903625790416,1,0,0,0,1,0,1.9588151161152325
0.3327675733594877,1,0,0,0,1,0,-2.244233856461167
1.1520826373466357,1,0,0,0,1,0,0.12655502847056588
1.0974616330808258,1,0,0,0,1,0,0.787094256392983
-1.1419995418173785,1,0,0,0,1,0,-0.027009823880824086
-1.1419995418173785,1,0,0,0,1,0,-1.703601431059698
-0.15882146503280106,1,0,0,0,1,0,0.6903273631304633
0.29289273553458517,1,0,0,0,1,0,1.2646178383623736
1.2613246458782552,1,0,0,0,1,0,0.9490736212019834
1.2613246458782552,1,0,0,0,1,0,0.36847226162686514
-0.15882146503280106,1,0,0,0,1,0,0.04872078823766959
1.1520826373466357,1,0,0,0,1,0,0.32008881499560526
-1.1272533753764713,1,0,0,0,1,0,-2.090669004109777
1.1520826373466357,1,0,0,0,1,0,0.25066908722031944
-0.6356643369841825,1,0,0,0,1,0,-0.7864195731801635
1.2613246458782552,1,0,0,0,1,0,0.601974982325554
-0.5810433327183726,1,0,0,0,1,0,0.26539448402113763
-0.6504105034250898,1,0,0,0,1,0,0.3831976584276834
1.2613246458782552,1,0,0,0,1,0,0.4189593363725276
0.27814656909367785,1,0,0,0,1,0,0.7639543471345543
0.5512515904227272,1,0,0,0,1,0,-0.21002546983385048
1.2613246458782552,1,0,0,0,1,0,0.3158815587668001
-1.1419995418173785,1,0,0,0,1,0,0.7302962973041127
-1.1966205460831885,1,0,0,1,0,0,-2.147466963198647
0.6604935989543469,1,0,0,0,1,0,0.19387112813144916
-0.6504105034250898,1,0,0,0,1,0,0.2464618309915142
-1.1966205460831885,1,0,0,1,0,0,-2.14957059131305
